ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),Distance_bet_rest_delivery_km,order_Drinks ,order_Meal ,order_Snack ,vehicle_electric_scooter ,vehicle_motorcycle ,vehicle_scooter 
D407,LUDHRES18DEL02,20,4.9,20,2.9279142999673726,False,False,True,False,True,False
CFC8,AGRRES03DEL01,23,4.9,10,16.349709040955535,False,False,False,False,True,False
DB96,BHPRES05DEL01,25,4.1,35,10.555175207495012,False,False,True,False,True,False
DD59,LUDHRES11DEL03,31,4.5,23,20.489791126658652,True,False,False,False,True,False
9B2E,PUNERES16DEL02,26,4.7,12,3.059240455493852,False,True,False,False,False,True
BD04,RANCHIRES16DEL02,36,4.7,28,7.535675476942189,True,False,False,False,True,False
CE8,HYDRES16DEL02,29,4.6,21,3.068104207674353,False,True,False,False,True,False
A39D,RANCHIRES010DEL01,36,3.5,40,16.577747438648807,False,True,False,False,True,False
4E2A,INDORES010DEL01,32,4.1,40,6.0411743878610205,False,True,False,False,True,False
4F62,MUMRES01DEL01,38,5.0,29,10.689181764692147,False,True,False,False,True,False
65CF,COIMBRES07DEL03,39,4.8,15,4.665092570655827,True,False,False,True,False,False
9E2A,JAPRES09DEL01,27,4.6,18,16.36550392738388,False,True,False,False,True,False
9DDE,VADRES14DEL03,35,5.0,46,13.611044846525985,False,False,False,False,True,False
5095,SURRES16DEL03,23,4.9,21,4.554002148202201,False,True,False,False,True,False
BF91,DEHRES17DEL03,29,4.6,31,20.53984619665057,False,False,True,False,True,False
D1E4,AGRRES14DEL01,25,4.6,23,10.405128557559667,True,False,False,False,True,False
DC3F,BHPRES19DEL01,21,4.8,21,1.5690347154047224,False,True,False,False,True,False
666E,CHENRES01DEL01,39,5.0,28,1.549420818380912,False,False,True,False,True,False
65B9,COIMBRES07DEL01,24,5.0,26,17.104221946598813,False,True,False,False,False,True
88F6,MUMRES14DEL01,35,4.5,27,16.793762074154593,True,False,False,False,True,False
4868,HYDRES20DEL02,34,4.2,20,3.067770561072467,True,False,False,False,True,False
B08E,COIMBRES18DEL01,21,4.8,15,10.883809439830864,False,False,True,False,True,False
A60F,VADRES14DEL02,39,4.6,25,12.098902980592285,True,False,False,False,False,True
D6FF,DEHRES18DEL02,23,4.7,18,3.1380694073889375,False,True,False,False,True,False
5327,SURRES01DEL02,20,4.2,39,12.142093636686521,False,False,True,False,True,False
74F0,CHENRES05DEL02,24,3.5,36,20.13807549667959,False,False,True,False,True,False
6B9B,VADRES09DEL01,22,4.8,26,6.276138627413788,True,False,False,False,True,False
4C3E,PUNERES06DEL02,36,4.5,16,7.647590705974561,True,False,False,True,False,False
230E,CHENRES04DEL02,25,4.5,28,20.139201725059262,False,False,False,False,True,False
54EB,INDORES17DEL02,38,4.6,26,7.5510643695802955,False,False,False,False,False,True
DF06,BHPRES15DEL01,30,4.3,33,6.031431650017206,False,True,False,False,True,False
D0F5,BHPRES11DEL02,27,4.7,29,7.539188740833528,False,False,True,False,False,True
91CC,CHENRES15DEL03,31,5.0,16,4.647989333607506,False,False,False,False,False,True
C6CC,KOCRES07DEL02,30,4.5,15,7.786863297534772,True,False,False,False,True,False
21AE,JAPRES20DEL02,39,4.9,46,19.336941157687352,True,False,False,False,True,False
C18B,KNPRES11DEL02,38,4.6,30,19.372638994925104,True,False,False,False,True,False
3870,SURRES09DEL01,29,4.9,13,1.5179748068733323,False,False,True,False,False,True
51D8,CHENRES14DEL03,38,4.9,26,9.295709409330447,True,False,False,False,False,True
BD2F,MYSRES09DEL01,38,4.6,33,17.06389980914693,False,True,False,False,True,False
2458,SURRES04DEL03,28,4.9,25,4.553818794873717,False,False,True,False,True,False
5F8D,INDORES12DEL01,37,4.5,27,6.041213866595019,False,False,False,False,True,False
CE0A,KOLRES04DEL02,28,5.0,36,19.644557388763836,False,False,True,False,True,False
4468,MUMRES01DEL03,39,4.3,20,4.581334800265241,True,False,False,False,True,False
3631,MUMRES06DEL02,27,4.9,18,12.218457582301808,True,False,False,False,False,True
7E1E,COIMBRES010DEL02,37,4.9,29,3.1098783151608616,False,False,False,False,True,False
B987,MUMRES02DEL01,22,4.8,10,16.79186931198531,False,False,True,True,False,False
4389,MYSRES11DEL03,29,4.7,11,4.6541316710672564,False,False,True,False,False,True
C3AD,AGRRES08DEL03,30,4.7,26,20.807497131813285,False,True,False,False,True,False
3.3E+03,BANGRES18DEL03,36,4.3,33,13.946200129119886,True,False,False,False,False,True
1A3D,RANCHIRES18DEL01,29,4.5,22,6.029046367771957,True,False,False,False,True,False
A5D,COIMBRES14DEL03,24,4.6,12,4.664774212706455,True,False,False,False,False,True
AFF0,COIMBRES17DEL01,36,4.7,40,6.219419664894865,False,False,True,False,True,False
42B9,PUNERES06DEL01,31,4.6,33,6.118155829484073,False,False,True,False,True,False
E55,MYSRES09DEL01,29,4.6,35,10.859243692618604,False,True,False,False,True,False
7B4E,PUNERES04DEL02,34,4.9,29,7.648257003090912,False,False,True,True,False,False
5279,RANCHIRES07DEL03,21,5.0,28,4.521740183910015,False,False,False,False,False,True
7131,CHENRES16DEL03,32,4.8,36,13.942528825315232,True,False,False,False,True,False
C7EB,KNPRES20DEL03,29,4.6,24,13.413101190427733,False,True,False,False,True,False
D886,ALHRES02DEL01,33,4.8,22,16.455477243369266,False,False,False,False,True,False
D2F1,BHPRES11DEL01,36,4.2,39,16.584537598383136,True,False,False,True,False,False
16CE,CHENRES06DEL03,21,5.0,25,13.942401801168877,False,False,False,False,True,False
81A2,BANGRES07DEL03,23,4.6,32,13.94444674257976,False,False,False,False,True,False
CE45,KOLRES08DEL02,37,4.7,22,7.556609070687137,False,False,False,False,True,False
1BD5,CHENRES02DEL02,30,4.9,29,20.137065622347322,False,True,False,False,True,False
6E+60,INDORES16DEL02,29,4.8,18,19.631245183785598,False,False,True,False,True,False
80FC,MUMRES01DEL01,22,4.4,37,10.689181764692147,True,False,False,False,False,True
50D3,MUMRES14DEL02,36,4.9,25,12.214161102936735,True,False,False,False,True,False
54F4,CHENRES19DEL02,35,5.0,26,3.098929597457547,False,False,False,False,True,False
81EB,MYSRES03DEL03,21,4.6,11,9.308411100114,True,False,False,True,False,False
6C9C,BANGRES03DEL02,21,5.0,22,20.141172794424033,True,False,False,False,True,False
1807,COIMBRES18DEL01,32,4.6,26,1.5549063677553951,True,False,False,True,False,False
D791,AGRRES05DEL03,25,4.7,12,13.375428291000581,False,False,True,False,False,True
E5E,BANGRES12DEL03,29,4.6,31,9.297262765169393,False,False,False,False,False,True
B424,VADRES03DEL01,39,4.9,25,16.634727513456916,False,True,False,True,False,False
BB29,MUMRES11DEL03,36,4.9,21,9.16567358092004,False,False,True,True,False,False
456F,HYDRES010DEL01,21,4.9,19,1.5341210004813362,False,True,False,False,True,False
AD39,MUMRES02DEL02,30,4.8,15,19.844375955483198,True,False,False,False,False,True
D228,LUDHRES06DEL03,21,4.7,29,4.391680233152468,False,False,False,False,False,True
4332,COIMBRES05DEL01,23,4.5,19,1.5549031657520793,False,False,False,False,False,True
DEF8,LUDHRES14DEL02,34,4.6,18,7.3192196336357895,False,False,True,False,True,False
BCA9,SURRES12DEL02,32,3.5,36,19.72955857320852,True,False,False,True,False,False
D555,LUDHRES11DEL01,26,4.6,10,10.246457187350506,True,False,False,False,False,True
C01F,DEHRES08DEL03,29,4.6,28,6723.307620727556,False,True,False,False,False,True
9C0D,HYDRES17DEL01,22,4.9,10,1.5340279311561753,False,False,True,False,True,False
C3E8,ALHRES18DEL02,31,4.8,15,7.480670721654932,False,False,False,False,False,True
505B,JAPRES16DEL03,35,4.7,15,20.8325750761678,False,False,True,False,False,True
CAA2,DEHRES04DEL01,39,4.6,18,16.13860734346379,True,False,False,False,False,True
8C70,JAPRES16DEL01,35,4.8,30,10.41769168227146,False,True,False,False,True,False
1187,JAPRES07DEL01,35,4.7,19,1.4888875145065654,True,False,False,True,False,False
1E+34,INDORES19DEL03,24,4.9,38,13.591721626631704,False,True,False,False,True,False
D822,KOLRES11DEL02,32,4.9,23,19.642038267495785,False,False,False,False,False,True
B029,PUNERES08DEL01,37,4.7,29,16.823882005734124,False,False,False,False,True,False
13D1,HYDRES03DEL02,22,4.8,19,3.0682457244058714,False,True,False,False,False,True
827F,CHENRES19DEL01,29,4.0,33,10.845731334066407,False,True,False,False,True,False
9A85,VADRES13DEL02,31,4.9,25,3.0250334859704213,False,False,False,False,False,True
9F51,MUMRES12DEL03,30,4.9,27,4.580298758903578,False,False,False,False,True,False
6.4E+09,JAPRES05DEL03,36,4.6,18,13.39078871429458,False,False,False,False,True,False
7408,MUMRES03DEL02,24,4.4,40,19.844234597378584,False,False,False,False,False,True
1C4A,PUNERES12DEL02,38,4.7,21,7.648136370476755,False,True,False,False,True,False
9EC8,MUMRES17DEL03,21,4.7,14,9.162403230196174,False,False,False,False,False,True
8BE5,MUMRES20DEL03,36,4.8,15,4.58163463666847,False,True,False,False,False,True
CC82,AURGRES03DEL03,37,4.6,31,9.142735722143584,True,False,False,False,True,False
1AB1,HYDRES06DEL02,26,4.5,15,7.669668928940159,False,False,True,False,True,False
968A,CHENRES18DEL02,25,4.6,14,3.0989560036563137,False,False,True,False,True,False
C4A3,KNPRES01DEL03,35,3.7,33,20.861756167060783,False,False,False,False,True,False
7520,RANCHIRES05DEL03,20,4.7,22,4.521805068141997,False,True,False,False,False,True
1FB5,VADRES09DEL01,38,4.5,29,1.5690347154047224,False,False,True,False,True,False
ABD8,INDORES07DEL01,33,4.6,35,6.041720567260046,False,True,False,False,True,False
BAB9,BANGRES02DEL03,26,4.7,18,4.648491109477814,False,False,True,False,False,True
5B8D,PUNERES09DEL03,30,4.8,15,9.177225998300312,True,False,False,False,False,True
ABC5,CHENRES16DEL02,36,4.5,37,12.393479135474136,False,False,True,False,False,True
35CF,CHENRES010DEL01,31,4.8,17,6.196774380643406,False,True,False,False,True,False
BD2A,CHENRES05DEL01,24,4.5,11,1.5492629780593916,True,False,False,False,False,True
96BA,COIMBRES02DEL01,23,4.0,32,6.219456753001566,False,False,True,False,False,True
B491,HYDRES20DEL03,31,4.7,20,9.202838398831243,False,False,False,False,True,False
F06,INDORES05DEL02,20,5.0,14,3.020916215301368,False,True,False,False,True,False
8058,INDORES15DEL03,36,4.8,35,13.591068802313822,True,False,False,False,True,False
8C3,MUMRES13DEL03,29,4.6,33,13.740852946326266,True,False,False,False,True,False
10EB,INDORES12DEL02,22,4.6,25,7.551392642751796,True,False,False,False,False,True
A8F2,JAPRES03DEL01,27,4.6,34,10.41513064614557,False,False,True,False,True,False
296D,VADRES17DEL01,29,4.6,19,17.259376716936664,False,True,False,False,True,False
EC7,PUNERES11DEL02,32,4.7,41,12.236059722923287,False,False,True,False,True,False
A061,SURRES13DEL01,29,5.0,22,6.0717283287486765,True,False,False,False,True,False
19D7,JAPRES04DEL03,23,4.7,11,13.390941367714374,False,True,False,False,True,False
DFA4,KOCRES08DEL03,26,4.7,34,14.015940417533306,True,False,False,False,True,False
61FD,SURRES09DEL02,38,4.6,54,19.730013677494053,True,False,False,False,True,False
D9AA,KNPRES03DEL03,38,4.9,14,4.471560012693339,False,False,True,False,False,True
5.8E+09,JAPRES06DEL02,26,4.6,13,11.90284831519326,False,False,True,False,False,True
68B4,JAPRES02DEL02,28,4.6,17,19.34009724145823,False,True,False,False,True,False
7.7E+05,VADRES15DEL01,39,4.9,28,17.259376716936664,False,False,False,False,True,False
67EA,MYSRES04DEL02,24,5.0,12,7.756952986806547,True,False,False,True,False,False
9715,SURRES04DEL03,38,4.7,28,4.553818794873717,False,True,False,False,False,True
E133,LUDHRES05DEL03,36,4.7,30,8.782392070020983,False,True,False,False,False,True
990C,MYSRES04DEL02,23,4.7,24,7.756952986806547,False,False,False,False,True,False
B2D4,MUMRES14DEL01,37,4.8,18,1.5269203557838733,False,True,False,False,True,False
DA13,KOCRES03DEL01,39,4.7,21,10.900877761901077,False,False,False,False,False,True
257E,PUNERES20DEL02,29,4.6,28,7.646622917691142,False,False,True,False,True,False
B125,PUNERES09DEL01,28,5.0,17,1.5296416592872206,False,False,False,False,True,False
6A36,HYDRES07DEL01,21,4.7,16,1.5341374156430065,False,True,False,False,True,False
B146,PUNERES010DEL01,20,4.6,16,1.5296302853764066,False,False,False,False,True,False
546E,MYSRES19DEL03,20,4.9,37,13.96135178633398,False,False,False,False,True,False
1F53,HYDRES05DEL02,33,4.6,27,12.271693017352293,True,False,False,False,False,True
D122,KOLRES09DEL02,35,4.7,36,19.646079608410957,False,True,False,False,False,True
41C7,JAPRES20DEL03,25,4.7,24,4.463232863056088,True,False,False,False,False,True
D01C,ALHRES17DEL02,22,4.9,29,11.968326030593222,False,True,False,False,True,False
3FD4,VADRES09DEL03,36,4.8,21,9.414207472710387,True,False,False,False,True,False
ADC2,SURRES09DEL01,25,4.9,16,6.0716181950049135,False,False,True,False,False,True
1D1C,HYDRES02DEL02,22,4.5,11,12.272368949431579,False,False,True,False,False,True
841A,VADRES03DEL02,27,4.7,18,3.0249377927010768,False,True,False,False,True,False
7FF6,BANGRES03DEL02,25,4.4,39,3.098970591291107,True,False,False,False,True,False
5AFB,INDORES04DEL02,26,4.6,10,19.630660268723823,True,False,False,False,False,True
A13,HYDRES12DEL01,27,4.9,23,1.534115929897733,False,False,True,False,True,False
604D,JAPRES03DEL02,33,4.4,32,11.902776952949116,False,True,False,False,False,True
4F80,INDORES08DEL03,37,4.1,33,13.59260974836444,False,True,False,False,False,True
8360,MUMRES20DEL02,31,3.9,43,12.216836816928133,False,False,False,False,False,True
3DB3,PUNERES18DEL02,24,2.8,43,12.234070096218906,False,False,True,False,False,True
A7C3,HYDRES03DEL01,33,4.8,37,6.136334249934516,False,False,False,False,True,False
40A0,VADRES12DEL03,26,4.4,44,4.707104052532131,False,True,False,False,True,False
C517,AURGRES20DEL03,27,4.5,10,14.121309628180253,False,True,False,False,True,False
65CD,SURRES01DEL03,37,4.9,36,13.659644060860991,False,True,False,False,True,False
4964,VADRES07DEL01,23,4.9,19,17.259376716936664,True,False,False,False,True,False
8344,SURRES04DEL02,37,4.7,32,12.142579186700365,True,False,False,False,True,False
B903,VADRES05DEL02,20,4.7,47,19.659188940534044,True,False,False,False,True,False
559D,JAPRES05DEL02,25,4.2,28,2.9761321419028017,True,False,False,False,True,False
5022,JAPRES14DEL02,27,4.5,22,2.9763252713826858,False,False,True,False,True,False
AABE,SURRES19DEL02,33,4.8,33,3.036148984255033,False,False,True,False,False,True
D061,GOARES12DEL02,32,4.5,47,12.328978996649031,True,False,False,False,True,False
BA60,BANGRES20DEL01,21,4.8,12,6.197905447135887,False,True,False,False,True,False
4A83,COIMBRES08DEL03,22,4.9,24,9.329347284017294,False,False,False,True,False,False
785E,INDORES07DEL01,35,4.7,27,6.041720567260046,False,True,False,False,True,False
7227,HYDRES13DEL03,36,3.5,34,13.805559933930528,False,False,False,False,True,False
DF91,LUDHRES19DEL02,20,4.4,27,2.92775289722833,True,False,False,False,True,False
6830,INDORES06DEL02,25,4.9,25,19.632314732102273,False,False,False,False,False,True
BC57,SURRES06DEL01,29,4.8,23,1.5179323327587648,False,False,False,False,True,False
BC53,JAPRES16DEL03,34,4.5,17,4.4650683810240395,False,False,True,False,True,False
67A,HYDRES010DEL02,29,4.6,12,7.670211891676027,True,False,False,False,True,False
CFD2,KOCRES010DEL01,22,4.9,22,17.129055945048915,False,False,True,False,False,True
6413,BANGRES010DEL01,26,4.5,15,17.04436521372678,False,True,False,False,True,False
B735,PUNERES14DEL02,33,5.0,10,3.0594107982187784,False,False,False,False,True,False
A28A,MUMRES04DEL03,36,5.0,25,4.579688289809493,False,False,True,False,True,False
C49D,KOLRES09DEL01,29,4.6,27,6.045838537235506,False,False,True,False,False,True
5394,INDORES010DEL01,38,4.3,38,10.571531279029784,False,False,False,False,False,True
7376,MYSRES06DEL01,27,4.7,26,6.205443433899008,False,True,False,False,False,True
A8BB,BANGRES01DEL01,37,4.1,43,6.198367991397711,True,False,False,False,True,False
2.1E+08,HYDRES03DEL01,35,4.8,16,16.87340346863218,True,False,False,False,True,False
AE8B,HYDRES15DEL01,36,4.4,37,16.871804385709915,True,False,False,False,True,False
4E+52,CHENRES19DEL01,39,3.7,33,17.042634005428827,False,False,True,False,True,False
527A,RANCHIRES010DEL02,35,4.9,23,19.591218729842222,False,False,True,False,True,False
9023,CHENRES010DEL01,28,4.6,22,6.196774380643406,False,False,True,True,False,False
5DCA,CHENRES19DEL02,32,4.7,43,12.395001965045857,False,False,True,False,True,False
E24E,ALHRES09DEL02,38,4.9,53,20.397442775188328,True,False,False,False,True,False
C1CA,LUDHRES11DEL01,27,4.8,17,1.4639705292346525,False,False,False,False,False,True
7E+71,VADRES06DEL02,31,4.2,44,19.65904441180137,True,False,False,False,True,False
D162,AGRRES12DEL01,29,3.1,38,16.349437290543403,False,False,False,False,True,False
D5A5,BHPRES08DEL03,23,4.8,29,4.523675955088839,False,False,False,False,True,False
396E,MYSRES05DEL03,38,4.2,34,4.654125267189119,False,False,False,True,False,False
9927,VADRES03DEL02,27,4.7,38,12.098573372267708,False,False,False,False,True,False
BE7D,SURRES15DEL01,30,4.4,31,6.071907624965715,False,False,True,False,False,True
3CD1,RANCHIRES08DEL02,37,4.5,45,12.057182695080641,False,False,True,False,True,False
1B1F,COIMBRES18DEL03,38,4.8,28,13.993239375923967,False,True,False,False,True,False
5B0E,INDORES13DEL02,22,4.1,40,19.63121915859949,False,False,True,False,True,False
BE83,HYDRES18DEL02,31,4.6,19,7.669768196606529,True,False,False,True,False,False
1BB6,VADRES01DEL02,25,4.6,20,7.56227329901927,False,True,False,False,False,True
B9CF,BANGRES19DEL02,35,4.4,36,12.396712257294284,True,False,False,False,True,False
BC3D,VADRES01DEL01,20,4.4,49,6.049916727825186,False,False,True,False,True,False
4B0C,SURRES08DEL01,31,3.7,39,10.624925896441955,False,False,False,False,False,True
7BDE,MYSRES18DEL03,30,4.0,31,9.307757372287321,True,False,False,False,False,True
3FFC,JAPRES06DEL02,24,4.5,10,11.90284831519326,True,False,False,False,False,True
A33A,JAPRES20DEL03,32,4.7,25,20.82399540351757,False,True,False,False,False,True
84B6,JAPRES11DEL01,35,4.6,27,1.4881081439039618,False,True,False,False,True,False
9A73,SURRES08DEL02,21,4.9,29,19.730174233133738,True,False,False,False,True,False
5963,MUMRES14DEL02,21,4.9,22,19.846613904419858,True,False,False,False,True,False
D177,LUDHRES01DEL03,28,4.8,38,20.491493146475392,True,False,False,False,True,False
7DD9,SURRES13DEL02,20,4.6,23,3.0359578343676326,False,True,False,False,True,False
C975,KNPRES04DEL01,20,4.6,23,1.490562263407587,False,True,False,False,True,False
AD5A,PUNERES18DEL03,23,4.7,16,13.763140802008653,False,False,False,False,False,True
13D9,SURRES13DEL01,30,4.5,29,16.695447096527786,True,False,False,False,False,True
ABC2,BANGRES15DEL03,20,4.6,20,4.648445050172354,True,False,False,False,False,True
A729,VADRES06DEL03,39,4.7,29,9.074436846461325,False,False,True,False,True,False
C289,ALHRES15DEL02,39,4.0,41,19.446922355228768,False,False,True,False,True,False
C582,KOLRES02DEL02,37,4.3,40,12.090905376050953,True,False,False,False,True,False
E063,KOCRES01DEL03,24,4.7,14,4.672231391896159,True,False,False,False,False,True
24F8,MUMRES16DEL01,29,4.5,25,6.108472828203271,False,True,False,False,False,True
BD06,MUMRES12DEL02,32,4.4,23,3.053575446751881,False,False,True,False,True,False
